G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,snitch_rate,from_cache,epsilon,agent,trial_id,infection_count,infections_step
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,DegGreedy_private,6,36151,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 606, 824, 1042, 1365, 1790, 2197, 2908, 3256, 3675, 3755, 3454, 2992, 2321, 1780, 1253, 794, 482, 295, 153, 85, 17, 9, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,DegGreedy_private,4,36189,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 588, 755, 948, 1293, 1679, 2095, 2710, 3257, 3631, 3759, 3488, 3061, 2407, 1843, 1331, 885, 617, 348, 222, 105, 39, 17, 5, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,Degree_total_noisy,9,36600,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 596, 759, 1048, 1408, 1826, 2371, 2947, 3471, 3808, 3909, 3590, 3045, 2311, 1665, 1127, 710, 442, 257, 127, 52, 22, 10, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,1,36474,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 587, 760, 1078, 1474, 1928, 2498, 3073, 3535, 3961, 3975, 3562, 3009, 2154, 1489, 980, 638, 366, 200, 78, 41, 8, 5, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,Degree_total_noisy,8,36199,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 541, 736, 1003, 1343, 1704, 2229, 2796, 3333, 3650, 3760, 3439, 3095, 2410, 1837, 1324, 826, 531, 289, 149, 54, 27, 7, 8, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,DegGreedy_private,3,35717,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 545, 613, 847, 1221, 1559, 2051, 2544, 2973, 3513, 3633, 3531, 3125, 2593, 2099, 1507, 1008, 616, 341, 160, 99, 28, 21, 5, 6, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,DegGreedy_private,7,35720,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 590, 717, 923, 1237, 1566, 2078, 2637, 3156, 3475, 3650, 3505, 3026, 2536, 1986, 1377, 899, 584, 331, 199, 112, 29, 10, 6, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,2,36249,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 553, 738, 915, 1221, 1573, 2057, 2556, 3190, 3675, 3761, 3797, 3140, 2552, 1964, 1370, 922, 569, 340, 169, 83, 22, 16, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,DegGreedy_private,8,36302,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 585, 749, 960, 1272, 1729, 2173, 2774, 3200, 3669, 3798, 3686, 3086, 2557, 1820, 1228, 810, 516, 279, 154, 80, 46, 14, 5, 2, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,4,36140,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 558, 714, 910, 1234, 1591, 2145, 2681, 3268, 3607, 3865, 3632, 3198, 2608, 1929, 1259, 793, 500, 318, 146, 65, 24, 7, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.5,DegGreedy_private,9,35751,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 567, 718, 1002, 1232, 1603, 2097, 2704, 3191, 3453, 3688, 3398, 2991, 2467, 1923, 1383, 949, 601, 348, 190, 88, 38, 27, 7, 8, 5, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,0,35762,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 579, 739, 1061, 1397, 1800, 2410, 2964, 3352, 3759, 3710, 3448, 2961, 2308, 1571, 1061, 687, 422, 237, 138, 63, 20, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,5,36266,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 570, 720, 904, 1192, 1647, 2143, 2716, 3265, 3640, 3786, 3653, 3072, 2582, 1859, 1380, 909, 530, 334, 163, 81, 32, 11, 7, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,8,36358,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 442, 575, 726, 941, 1249, 1684, 2272, 2823, 3423, 3839, 3949, 3577, 3064, 2409, 1763, 1163, 830, 480, 270, 159, 81, 23, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,6,36112,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 603, 784, 1052, 1500, 2018, 2625, 3161, 3637, 3848, 3737, 3345, 2771, 2134, 1544, 975, 634, 338, 196, 77, 30, 12, 6, 6, 1, 2, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,7,36222,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 601, 866, 1035, 1430, 1906, 2456, 3058, 3457, 3792, 3639, 3412, 2830, 2215, 1649, 1138, 718, 434, 241, 137, 58, 32, 13, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,3,35934,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 500, 646, 923, 1214, 1653, 2200, 2795, 3335, 3784, 3844, 3624, 3117, 2407, 1777, 1267, 804, 473, 257, 140, 69, 22, 5, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,Degree_total_noisy,9,35778,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 546, 677, 905, 1264, 1639, 2188, 2611, 3244, 3550, 3713, 3543, 3137, 2620, 1842, 1302, 817, 502, 311, 167, 78, 23, 13, 6, 1, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,1,36042,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 577, 765, 981, 1308, 1694, 2212, 2698, 3293, 3762, 3918, 3610, 3067, 2444, 1681, 1170, 749, 497, 292, 165, 75, 20, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,0,36064,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 529, 711, 1003, 1274, 1706, 2137, 2789, 3301, 3602, 3738, 3512, 3101, 2446, 1875, 1290, 804, 520, 299, 187, 86, 36, 10, 7, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,2,36038,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 541, 678, 843, 1194, 1455, 1988, 2496, 3072, 3528, 3699, 3637, 3210, 2707, 1981, 1444, 1001, 691, 402, 220, 116, 49, 15, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,3,35810,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 548, 742, 952, 1302, 1684, 2179, 2663, 3070, 3559, 3645, 3502, 3160, 2520, 1857, 1279, 840, 528, 377, 194, 89, 31, 11, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,4,35941,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 580, 740, 988, 1313, 1768, 2273, 2821, 3352, 3747, 3723, 3512, 2998, 2394, 1681, 1215, 755, 462, 274, 149, 65, 21, 13, 5, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,7,36306,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 434, 542, 686, 876, 1206, 1618, 2131, 2624, 3223, 3663, 3772, 3661, 3219, 2669, 1930, 1338, 883, 574, 351, 175, 87, 26, 5, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,6,35710,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 545, 709, 990, 1242, 1606, 2079, 2648, 3163, 3539, 3717, 3545, 3098, 2582, 1910, 1290, 839, 503, 325, 163, 87, 30, 13, 3, 6, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,5,36085,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 582, 765, 1001, 1308, 1798, 2259, 2889, 3352, 3865, 3813, 3640, 3074, 2269, 1699, 1109, 715, 431, 234, 109, 49, 11, 2, 1, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,8,36268,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 443, 551, 745, 913, 1254, 1543, 2061, 2640, 3113, 3658, 3887, 3749, 3229, 2591, 1923, 1321, 902, 541, 303, 154, 76, 29, 18, 7, 2, 2, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.6,DegGreedy_private,9,36432,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 578, 707, 955, 1232, 1675, 2131, 2656, 3276, 3668, 3857, 3697, 3155, 2577, 1900, 1331, 862, 521, 296, 135, 76, 26, 11, 3, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,0,36331,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 565, 713, 1009, 1332, 1738, 2211, 2753, 3286, 3638, 3760, 3539, 3082, 2552, 1910, 1282, 811, 527, 266, 146, 76, 22, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,2,36241,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 577, 837, 1071, 1503, 1882, 2455, 3073, 3560, 3896, 3887, 3528, 2888, 2217, 1511, 964, 584, 355, 190, 115, 43, 8, 3, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,1,35734,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 437, 564, 780, 1014, 1318, 1739, 2271, 2715, 3233, 3553, 3693, 3436, 2968, 2401, 1831, 1205, 818, 491, 323, 197, 84, 36, 13, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,3,36013,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 446, 531, 658, 858, 1216, 1593, 2056, 2545, 3004, 3333, 3638, 3512, 3138, 2643, 2076, 1548, 1072, 689, 375, 237, 147, 61, 22, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,4,36370,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 557, 758, 987, 1320, 1767, 2248, 2882, 3396, 3865, 3785, 3757, 3076, 2508, 1699, 1173, 735, 388, 220, 100, 42, 10, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,5,36095,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 565, 782, 998, 1301, 1714, 2181, 2641, 3087, 3572, 3672, 3558, 3097, 2488, 1924, 1308, 906, 546, 338, 172, 92, 43, 9, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,7,36329,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 608, 786, 1066, 1397, 1911, 2436, 2972, 3505, 3801, 3840, 3520, 2932, 2275, 1619, 1064, 687, 396, 244, 107, 38, 16, 5, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,8,35938,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 504, 575, 786, 1007, 1414, 1843, 2405, 2966, 3527, 3821, 3707, 3414, 2888, 2204, 1584, 1099, 673, 462, 229, 140, 44, 25, 7, 1, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,1,36070,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 584, 800, 1057, 1470, 1966, 2580, 3208, 3674, 3892, 3676, 3376, 2742, 2134, 1496, 981, 603, 400, 206, 81, 43, 9, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,2,36106,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 521, 601, 757, 1007, 1395, 1786, 2322, 2929, 3428, 3726, 3686, 3472, 2921, 2341, 1713, 1152, 792, 469, 249, 124, 74, 21, 6, 2, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,6,35950,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 523, 645, 805, 1077, 1419, 1860, 2289, 2767, 3272, 3598, 3604, 3370, 2871, 2202, 1671, 1108, 744, 500, 261, 155, 81, 27, 11, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,0,35908,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 533, 688, 932, 1234, 1562, 2059, 2587, 3184, 3579, 3657, 3604, 3055, 2589, 1948, 1351, 960, 559, 364, 221, 106, 47, 15, 1, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,5,36364,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 563, 705, 929, 1230, 1644, 2071, 2622, 3205, 3402, 3657, 3537, 3197, 2649, 2103, 1416, 959, 655, 358, 221, 91, 39, 17, 5, 1, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,8,36485,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 525, 750, 965, 1304, 1696, 2300, 2846, 3492, 3729, 3917, 3704, 3125, 2376, 1721, 1185, 777, 476, 264, 136, 80, 33, 16, 4, 2, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,9,35643,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 515, 677, 896, 1252, 1608, 2161, 2651, 3164, 3604, 3821, 3586, 3165, 2455, 1829, 1258, 823, 497, 310, 168, 76, 36, 15, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,3,36190,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 513, 575, 744, 1025, 1339, 1780, 2401, 2981, 3382, 3762, 3732, 3480, 2926, 2308, 1676, 1159, 822, 482, 266, 128, 64, 20, 7, 5, 0, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,Degree_total_noisy,9,36212,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 521, 576, 778, 1008, 1327, 1767, 2226, 2722, 3354, 3625, 3796, 3603, 3113, 2454, 1762, 1176, 805, 507, 250, 128, 61, 26, 10, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,4,36714,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 518, 630, 779, 1048, 1375, 1835, 2393, 2981, 3521, 3847, 3961, 3583, 2992, 2321, 1606, 1124, 712, 435, 250, 108, 54, 17, 6, 2, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,7,36406,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 445, 563, 753, 1002, 1333, 1739, 2321, 2773, 3362, 3669, 3799, 3556, 3049, 2446, 1802, 1252, 848, 524, 291, 165, 62, 26, 10, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.7,DegGreedy_private,6,36348,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 496, 620, 876, 1215, 1552, 1973, 2515, 3029, 3480, 3736, 3661, 3316, 2773, 2097, 1513, 1050, 647, 369, 194, 111, 37, 12, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,1,36306,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 571, 774, 993, 1278, 1694, 2162, 2766, 3249, 3591, 3670, 3509, 3130, 2562, 1912, 1278, 937, 504, 323, 173, 83, 29, 9, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,2,36242,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 604, 870, 1050, 1425, 1732, 2275, 2955, 3494, 3688, 3865, 3580, 2981, 2312, 1631, 1102, 747, 404, 229, 122, 52, 18, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,4,35462,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 559, 727, 932, 1188, 1660, 2060, 2682, 3159, 3580, 3654, 3397, 3031, 2454, 1866, 1299, 873, 573, 340, 189, 109, 39, 15, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,6,36117,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 503, 600, 759, 1044, 1364, 1868, 2386, 2872, 3399, 3737, 3757, 3576, 2939, 2326, 1598, 1149, 727, 455, 251, 125, 50, 10, 8, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,5,36379,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 587, 722, 919, 1241, 1699, 2195, 2691, 3276, 3657, 3836, 3620, 3212, 2510, 1841, 1282, 832, 553, 328, 172, 89, 24, 8, 1, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,7,36049,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 468, 543, 695, 966, 1295, 1698, 2186, 2684, 3288, 3648, 3749, 3575, 3089, 2464, 1822, 1260, 838, 545, 319, 195, 84, 16, 11, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,0,36446,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 545, 730, 935, 1242, 1609, 2140, 2704, 3182, 3563, 3790, 3659, 3183, 2709, 1935, 1402, 870, 567, 317, 144, 81, 22, 18, 4, 6, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,0,36070,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 588, 798, 1081, 1468, 1937, 2423, 3082, 3472, 3820, 3795, 3461, 2876, 2128, 1565, 1026, 690, 402, 210, 117, 35, 15, 2, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,3,36025,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 537, 719, 956, 1249, 1624, 2130, 2553, 3138, 3588, 3797, 3598, 3155, 2585, 1922, 1356, 860, 557, 325, 172, 78, 21, 12, 5, 2, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,3,35965,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 546, 728, 934, 1300, 1632, 2124, 2621, 3129, 3525, 3595, 3640, 3085, 2538, 1912, 1390, 929, 576, 351, 184, 88, 37, 15, 7, 4, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,4,35893,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 510, 561, 762, 989, 1393, 1834, 2313, 2889, 3321, 3737, 3706, 3502, 2964, 2341, 1649, 1189, 724, 454, 245, 127, 53, 13, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,9,35767,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 586, 772, 1016, 1413, 1778, 2294, 2826, 3336, 3547, 3733, 3331, 3003, 2317, 1709, 1187, 812, 475, 267, 146, 69, 28, 6, 4, 2, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,Degree_total_noisy,8,36218,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 615, 846, 1070, 1417, 1898, 2313, 2829, 3393, 3735, 3806, 3390, 2960, 2299, 1659, 1155, 770, 487, 261, 144, 40, 15, 5, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,1,36175,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 555, 717, 886, 1184, 1657, 2124, 2662, 3172, 3519, 3668, 3534, 3115, 2493, 1998, 1430, 987, 600, 373, 213, 118, 55, 17, 7, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,5,36288,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 604, 798, 1086, 1447, 1813, 2351, 2894, 3334, 3739, 3751, 3452, 3056, 2317, 1744, 1166, 758, 423, 242, 144, 58, 18, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,6,36348,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 542, 696, 935, 1233, 1587, 2103, 2602, 3290, 3559, 3823, 3606, 3191, 2570, 1960, 1354, 951, 532, 372, 188, 95, 35, 15, 6, 2, 2, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,2,36002,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 510, 573, 734, 977, 1339, 1765, 2224, 2770, 3144, 3671, 3679, 3635, 2998, 2437, 1807, 1258, 815, 503, 298, 150, 66, 25, 10, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,8,36100,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 454, 561, 789, 953, 1256, 1652, 2057, 2532, 3019, 3368, 3679, 3454, 3118, 2626, 2011, 1530, 999, 663, 404, 184, 122, 36, 17, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,9,36206,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 496, 584, 750, 1030, 1297, 1793, 2366, 2890, 3483, 3754, 3769, 3522, 3058, 2364, 1741, 1156, 729, 423, 213, 108, 47, 19, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.8,DegGreedy_private,7,36333,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 555, 720, 1014, 1293, 1697, 2268, 2758, 3305, 3620, 3726, 3541, 3100, 2507, 1875, 1284, 816, 556, 314, 165, 82, 38, 8, 4, 4, 5, 1, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,0,36115,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 567, 693, 994, 1371, 1817, 2335, 3043, 3555, 3888, 3803, 3582, 2969, 2268, 1574, 1094, 681, 404, 206, 103, 56, 19, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,2,36093,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 504, 552, 698, 881, 1140, 1484, 1974, 2469, 2982, 3357, 3614, 3575, 3240, 2699, 2145, 1520, 1063, 707, 419, 252, 124, 54, 17, 10, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,1,36107,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 552, 744, 1033, 1263, 1762, 2261, 2895, 3399, 3702, 3783, 3483, 2983, 2267, 1764, 1208, 818, 552, 280, 153, 69, 26, 10, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,3,35981,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 587, 746, 970, 1244, 1733, 2194, 2801, 3342, 3704, 3946, 3612, 3038, 2361, 1674, 1190, 744, 490, 278, 147, 68, 22, 7, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,4,36177,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 534, 672, 902, 1196, 1500, 2011, 2513, 3119, 3579, 3749, 3683, 3274, 2656, 1942, 1388, 975, 610, 402, 207, 110, 47, 22, 10, 5, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,5,36073,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 588, 751, 1010, 1364, 1719, 2210, 2690, 3198, 3568, 3706, 3501, 3085, 2450, 1804, 1276, 872, 546, 313, 185, 75, 43, 13, 9, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,9,35974,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 612, 763, 1062, 1338, 1710, 2196, 2694, 3254, 3593, 3682, 3535, 3012, 2471, 1757, 1238, 819, 533, 317, 161, 75, 32, 14, 3, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,6,36271,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 612, 782, 1137, 1511, 1963, 2484, 3071, 3495, 3847, 3737, 3391, 2800, 2128, 1549, 1046, 743, 434, 240, 128, 65, 24, 6, 5, 3, 2, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,DegGreedy_private,4,36127,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 500, 591, 810, 1000, 1353, 1849, 2325, 2875, 3460, 3818, 3788, 3457, 2926, 2309, 1657, 1161, 720, 475, 243, 128, 49, 16, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,7,35937,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 561, 720, 935, 1273, 1625, 2112, 2650, 3184, 3692, 3751, 3616, 3159, 2478, 1816, 1292, 857, 548, 301, 156, 68, 28, 11, 10, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,DegGreedy_private,1,36046,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 465, 539, 747, 949, 1264, 1682, 2207, 2580, 3073, 3460, 3704, 3530, 3162, 2563, 1902, 1366, 950, 595, 354, 196, 101, 31, 13, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,DegGreedy_private,2,36077,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 448, 591, 796, 1112, 1453, 1975, 2570, 3151, 3497, 3812, 3706, 3394, 2809, 2179, 1543, 977, 638, 394, 243, 110, 46, 18, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,Degree_total_noisy,8,36049,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 540, 726, 959, 1290, 1722, 2239, 2730, 3229, 3704, 3827, 3620, 3093, 2433, 1757, 1236, 808, 517, 274, 148, 75, 18, 10, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,DegGreedy_private,5,36061,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 624, 833, 1141, 1557, 1987, 2568, 3129, 3583, 3844, 3680, 3336, 2759, 2062, 1492, 951, 618, 392, 228, 98, 51, 17, 4, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,1.9,DegGreedy_private,3,35914,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 556, 736, 931, 1269, 1605, 2141, 2649, 3241, 3726, 3715, 3479, 2959, 2494, 1871, 1328, 930, 520, 340, 170, 86, 41, 15, 4, 5, 3, 2, 0, 4, 0, 1, 0]"
