id,milp_obj,expected_obj,I_size,v1_size,v2_size,time
3189,380.96399478713363,692.2849379579538,11124,56509,32212,115.50366067100549
3208,16.91351209197679,19.374619061175668,807,4487,15499,6.870203747006599
3211,7.130590006141745,7.802820258149281,430,2385,10058,2.281760020996444
3213,0.0015906807933604098,0.0016272923677559392,1,6,20,0.17992242399486713
3214,0.858287777492051,0.8906545181730032,82,444,2290,0.6256579819892067
3215,0.07542767486985656,0.07653119233437311,5,29,164,0.6219215169985546
3216,0.057808077539436314,0.06836374893274755,3,16,70,0.491449177992763
3217,22.88801804366144,26.944885548723427,1052,5588,17620,6.5957057290070225
3152,578.9202232809897,1178.912624427739,8020,56686,44425,606.4819510550005
3220,0.4011481471913977,0.4209791230537422,35,195,1058,0.6831726759992307
3205,279.04275047156676,469.4769610537967,11544,52248,27038,92.59884808000061
3219,52.862688393007396,103.15487123917853,68,1951,28053,13.401296531999833
3221,0.09660289573816604,0.09867205083415531,17,65,359,0.613130330995773
3222,0,0,0,0,0,0.21223529099370353
3185,592.3254864803374,1370.5089171616605,3571,31685,71040,363.5786666119966
3225,8.051577516757126,8.986030998983765,472,2649,10825,1.7420614840084454
3194,585.397091561334,1284.0879020228247,2116,22507,75459,296.2340292989975
3226,0.673894453155448,0.7078518841557023,62,353,1827,0.6510510829975829
3224,2.001079310586535,2.1297653910583465,156,1061,5558,1.2709603660041466
3210,319.0698876587769,527.7706517995393,10810,52872,28227,107.10134214400023
3227,0.013129734202937011,0.013129734202936616,2,7,44,0.38963814001181163
3223,63.46352942409309,86.34963613467154,3197,16512,23867,33.00439477300097
3230,21.938253280286883,25.627390051354325,1014,5394,17306,3.4552529489883455
3231,0,0,0,0,0,0.3806004169891821
3232,0.06659827645982169,0.06710085338480698,5,23,153,0.45662526099476963
3174,532.654651060603,1229.8443186476447,7215,55233,44659,531.7635843030002
3233,0.09181444690214821,0.09932830440518037,5,32,155,0.8300828289939091
3235,0.012967379402372923,0.01296737940237258,1,12,100,0.3576920289924601
3209,559.0419193039521,1282.7366360026592,1163,20456,74413,235.87362614300218
3234,78.5333614812242,109.68394861972722,4309,20437,24173,36.19973153900355
3236,58.25419361377169,77.71803167992257,2856,14413,23758,18.728453389994684
3239,0.05422669848191335,0.05799383829949434,3,25,130,0.42971560699515976
3229,199.27869842024197,317.48917947453975,9920,44625,24640,102.64516644699324
3243,0,0,0,0,0,0.4701550690078875
3206,760.3240230981152,1479.7346107004803,2649,28721,73469,349.2191864329943
3238,209.4484966489826,462.4640383549057,266,5890,50676,65.52931916899979
3240,234.31740163494263,490.9534086502882,309,6893,50985,44.70027673600998
3247,1.6433937994176255,1.715822964949799,181,883,4433,0.8544923659937922
3228,526.2515846729095,1021.6666870464277,1053,17469,71711,192.75678504799725
3244,77.01930802300096,107.48034275087214,4178,20511,23916,15.858050910988823
3246,74.48089823608137,102.41718356422425,3968,19287,23947,21.97077263299434
3250,0.01131431378919325,0.011337161447527833,1,6,47,0.4614372100040782
3249,0.008151587442128334,0.008208378614556144,1,5,38,0.4353813670022646
3251,0.002963874749333627,0.0029638747493337947,4,6,35,0.3023719360062387
3203,673.3865002719916,1434.581994465397,5145,47561,58192,431.8153819380095
3237,282.4534711755966,484.9769663897196,11062,52751,27821,88.69308541000646
3253,25.70288395385182,30.78826786757515,1196,6480,18690,4.464098444004776
3255,1.3696735960330502,1.443916448307148,136,777,4080,0.8787783090083394
3256,0.19073235488074247,0.20265118796084647,19,112,603,0.2646054280048702
3257,0.45028444970288073,0.4620011535552623,35,229,1298,0.545823812004528
3258,0.22943781578829942,0.23882190275157988,22,120,637,0.3357728179980768
3212,551.2671598526406,1032.620303758714,8794,57630,39701,402.97753637700225
3202,574.6243177332485,1542.437477586683,5515,47299,56102,486.76146171300206
3263,1.0308593644361868,1.077798088624047,111,574,2901,0.598908157000551
3264,2.555185769532633,2.730766228050067,247,1436,6755,1.3515535929909674
3262,31.90777386316974,39.19958907525939,1410,7679,20154,16.478458435987704
3261,232.66553569595138,461.72687278205336,317,6874,50503,29.133382272004383
3267,0,0,0,0,0,0.3330952830001479
3265,4.849359779105991,5.281036159097034,338,1956,9011,1.201040568004828
3270,0.9676266917456944,1.004654813750104,83,532,2880,0.7481701770011568
3271,0.02107490358163574,0.02150477254408656,5,32,201,0.35584543000732083
3269,0.09421291562056992,0.10233886914303658,10,55,318,0.3861556120100431
3273,0.9475657308800611,0.9818561882041256,89,503,2640,1.310064899007557
3268,88.67714765905812,125.14167406627327,4681,22456,23974,45.4817684610025
3260,139.48582006519308,207.54626309187302,7904,34177,23476,97.53363108700432
3272,4.452985244945818,4.825120339567654,313,1888,8480,1.792164573998889
3254,360.424879717681,627.1115224254129,11626,56384,30491,157.84061716099677
3274,20.75904970329911,24.146589819320415,948,5282,17287,13.917423830003827
3248,538.65070956854,1202.8198192882044,2370,23815,74781,261.763429736995
3266,167.61289745571102,259.54092909251096,9614,40625,23665,88.57882379299554
3278,0.20914425359973635,0.22037343342437243,16,109,627,0.6131024380010786
3276,0.03522409029667312,0.03838735179316499,2,11,31,0.2565788889914984
3218,555.8548021826803,1083.5202612934565,8881,57356,41525,590.6414696049906
3279,102.4381009831282,149.04050932086986,5941,26914,23591,41.70656593500462
3259,624.6261952923929,1393.377906623004,2172,26208,74605,279.0078392699943
3283,7.1189556534624465,7.874428048939294,406,2406,10081,1.6531245619989932
3286,0.0036350435460465553,0.0036787363366287407,1,4,20,0.46713772499060724
3284,0.16782936886363642,0.1736119524091344,21,115,669,0.7000238459877437
3285,0.029704512572608133,0.038295686301680454,1,5,23,0.44290277500113007
3289,2.4463031398043777,2.627240123989454,225,1384,6649,6.610217319001094
3290,0,0,0,0,0,0.5280702129966812
3277,336.3401205199361,577.8070014374263,10876,54504,29421,105.81958393899549
3245,736.981047003554,1476.2994852491372,6638,50696,53823,446.35485514599713
3282,207.43338237187663,327.32466733517754,10693,45293,24508,87.65586707300099
3291,0,0,0,0,0,0.6081866710010218
3296,0.029318131704493124,0.030089686448292352,2,19,108,0.3032619769946905
3294,0.013506851783313116,0.013687875494468371,3,16,83,0.4169137240096461
3280,389.1611139629184,949.2367180509309,723,13082,69266,145.54040761299257
3298,0,0,0,0,0,0.26012125799024943
3287,167.73567143240368,257.5737452138857,9172,39705,23900,82.38269951700931
3297,281.17571599567157,712.8243989057337,344,9811,56018,81.68191995100642
3302,0.7249149820327886,0.7588930188193899,51,320,1783,0.7392970090004383
3300,0.3552002129162009,0.3731362358705055,39,216,1138,1.0225636649993248
3301,1.4976422438990418,1.5808496155605274,144,813,4304,2.4024214560049586
3288,275.2676628079576,467.4350225953556,10755,52090,27913,128.25590557299438
3304,0.04539034758841147,0.04615756848470243,5,27,119,0.8864161629899172
3303,0.1393569603346146,0.140516250402678,10,77,432,1.1925476559990784
3306,0.12391076008910834,0.13064750315385532,10,66,318,0.7808446039998671
3292,216.23310227933877,343.4973251267184,11032,46657,24657,147.29595686700486
3305,52.077172301488076,68.75741083103617,2493,13082,23126,22.8440995580022
3311,49.25872385499602,63.9656483168759,2307,11797,23033,19.03070523698989
3309,1.8809220507718818,2.003838978869346,179,1059,5384,1.940231897009653
3275,537.493270953756,1194.2593833546393,7237,54523,47369,468.4788410089968
3241,693.239960478914,1607.812000466271,5305,42663,62223,787.3048027400073
3314,0.0069612384633413625,0.0070942069682746745,1,6,22,0.24185429699718952
3252,605.7641376833394,1474.846501254753,3805,36111,67970,738.5837526370015
3313,70.00360741819775,95.95847870395306,3598,17997,24164,17.638337907992536
3281,568.6940433114606,1370.3114785506841,3175,32754,70470,448.72859082499053
3242,508.50533029489736,1055.3143649122521,8854,57054,41477,801.5009246459958
3315,0.2156179689245778,0.22607957548986912,26,145,785,0.5377547240059357
3316,1.2456690430583697,1.3205744948601685,114,594,2986,0.4965834559989162
3317,4.02084378336952,4.4113176027035745,308,1712,7946,0.8738263650011504
3318,0.028029609698576295,0.028043788503634426,3,17,119,0.20333996799308807
3320,22.296551716077804,26.357975998064536,1015,5649,17528,3.96593925000343
3319,81.70360599745833,114.42665730014477,4411,20691,24346,13.39817933300219
3308,195.59907362170688,304.9006008729224,10738,44127,24210,51.244446753000375
3323,1.365089525979417,1.444933556737554,131,670,3414,0.7652847400022438
3325,38.08051466250046,66.62484130202519,86,1846,24087,7.27078386300127
3324,1.2927829001499866,1.3691546269048405,134,679,3450,0.5844821740029147
3326,3.8657823470663772,4.155028468315511,321,1776,8094,1.1650803240045207
3299,603.7596720974711,1510.8688791537797,2092,28917,73809,289.79732747300295
3328,0,0,0,0,0,0.36913849601114634
3329,0.42718598126668006,0.4449670016726842,33,188,1067,0.6512732079863781
3331,0.012916561481131166,0.01655103030338312,1,10,29,0.4450709509983426
3332,19.605101933838096,23.052446694501032,896,5072,16631,4.346486067006481
3333,0.0014426066160712625,0.001442606616071096,1,2,8,0.5762488460022723
3322,122.11601588739346,182.38736657941726,7262,31792,23334,52.43850252700213
3293,640.6296917782449,1306.000073871498,2160,23022,75197,452.85049575001176
3335,65.07179425164144,87.80216894480239,3231,16453,23851,23.07115155500651
3339,9.049078843228095,10.044896395312984,513,2838,11673,3.5493698609934654
3295,614.2284339842008,1482.6985088748131,1515,24674,74174,497.7927126870054
3340,0.012308111220560356,0.012350510144035098,1,9,36,0.3811506810015999
3341,1.2696546706718572,1.3378248851755852,117,716,3800,1.3291934890003176
3330,165.31071317366667,255.9850207183166,8961,39606,23927,67.9797269749979
3321,418.0868931200004,782.6007151622644,9609,56820,34866,132.28910574699694
3338,235.84760785377566,576.6726873447071,255,6690,51360,39.42001574501046
3346,0.009185156752529289,0.010051471060368522,1,9,33,0.42254877799132373
3343,0.009272527024955842,0.00945526146189446,1,6,47,0.2811261099996045
3344,10.25970058559173,11.528927785639159,573,3082,12358,2.9697158269991633
3347,0.3935321739566296,0.40640653413711436,27,169,1037,0.5914310389925959
3348,0.7798559344109075,0.8327525493280096,72,439,2335,0.40700920500967186
3336,464.66390783308486,889.1518269569468,932,15680,72264,104.97252598400519
3349,3.6059031424738284,3.9246518606883094,299,1717,8030,1.2252811400103383
3327,232.39186541603527,381.13021503244306,11424,49270,25678,117.05951675900724
3351,0.15563427087444404,0.17095195413693665,10,70,366,0.39658347399381455
3352,83.89367467418154,118.35533246816101,4592,21900,24009,21.863962510004058
3350,69.59337202755054,207.42659952972008,65,2301,25191,18.612554793988238
3342,195.8912501325892,308.64449231691276,10436,43984,24478,65.34207475699077
3355,0.49652065472522805,0.5153386067269378,35,228,1232,0.310945488003199
3356,0.37092424992299333,0.3862859807218705,23,159,874,0.7801955150061985
3357,0.09067068603539853,0.10287505066034497,5,40,253,0.3880781760090031
3360,1.411901083001212,1.4910806306677418,156,857,4445,0.5053133350011194
3359,0.1334876152415695,0.13839257114103398,8,57,248,0.22494093100249302
3310,691.6833524272337,1458.862728933481,5459,50665,54412,385.0405070959969
3353,448.6135954269887,774.5705456176871,992,12779,68666,74.39272405700467
3362,0.002951066862201021,0.002951066862200924,1,1,6,0.2864593199919909
3364,28.99647873157144,35.15896919470008,1367,7262,19885,9.18156868701044
3365,0.02927020824987085,0.03161867242131411,5,26,138,0.3583024720137473
3312,481.42280993673944,973.8452178635624,9674,57816,39884,420.5563964120083
3361,163.90554077075572,401.8544215239271,181,5318,45295,40.7335037390003
3366,52.98798720399942,69.74169659802739,2635,13842,23261,15.998487544988166
3358,229.20011259804926,375.12734887923466,10621,48012,25715,60.58924977699644
3370,1.0121216736666874,1.052347832146864,100,537,2817,0.6602028900088044
3307,624.2408561903952,1344.9961802375285,5979,52866,51245,575.5215055680019
3368,103.29403154538687,150.59629340065163,6145,27366,23709,27.11768395200488
3375,16.038512613414557,18.475596905559684,764,4303,15028,3.6981029579910683
3354,364.8754490281281,680.9792916148323,10648,56755,32133,113.19993233701098
3379,7.128116054036906,7.8120137659491835,425,2495,10727,6.187195977996453
3374,99.04510208563345,145.30889416849658,5840,26643,23558,32.73499241299578
3382,0,0,0,0,0,0.6159000040061073
3380,20.484691707820723,24.003629237631994,917,5083,16768,8.197956560994498
3378,59.30865901096118,79.6134170885197,3003,15329,23943,30.558271636997233
3383,0,0,0,0,0,0.4045056139875669
3385,0.17289183108835396,0.18273663518202565,17,94,546,0.3991257899906486
3384,1.4736462396147505,1.5464512816131089,148,821,4039,0.9379322640015744
3367,538.0198425799442,1047.2415292830997,1046,17574,70329,162.1548111650045
3376,335.83574864225227,753.7137379087511,525,10203,64768,129.9136247139977
3373,334.4050272490166,582.0008030842678,10576,54862,29904,136.90580774500268
3387,2.206313347518361,2.363215560640626,234,1254,5828,1.7757965159980813
3391,0.5015467331202178,0.5132844035804514,52,271,1494,0.6630875569971977
3381,184.83723361471883,287.4533742438562,9594,42335,24174,79.18942034000065
3389,25.907406068116842,31.22644692478068,1146,6341,18855,20.298114588003955
3395,0.004832105005564181,0.004832105005564191,1,4,31,0.5474810310115572
3334,547.0770574125463,1237.5589781247045,7167,53402,48307,562.8669646060007
3399,0.037524668255575724,0.04143450194037657,2,19,108,0.5786046139983227
3397,0,0,0,0,0,0.6986466130038025
3396,0.6686792218661621,0.6986828362818969,55,307,1721,0.6780665499973111
3372,397.2285313164056,742.5286089303318,10703,57553,34012,233.74797428399324
3401,0.21315617420094393,0.21694119719305271,24,133,725,0.44762583400006406
3398,2.094904820550528,2.2200022997345448,201,1046,5132,1.4849798329960322
3400,1.5316345484099985,1.6113861317925762,157,974,5010,1.1226110679999692
3403,0.2887245315441776,0.30407135321550605,25,190,1176,0.5148780709860148
3392,410.5779289308749,687.8475109944761,713,10508,64193,147.18535621499177
3369,648.5266988158226,1542.4953728790392,3047,34254,70323,395.9034558400017
3388,114.7870493899041,170.07618699471516,6722,29939,23386,191.21882130899758
3405,0,0,0,0,0,0.34971111500635743
3407,0.6601249229679584,0.691198427418561,64,321,1741,0.6086062579997815
3408,0.06951772367531357,0.0729762703265644,5,26,140,0.21159902100043837
3409,0.4621421846077296,0.4873627416674815,38,246,1337,0.32287477000500076
3337,521.2153487813356,1111.7324271498762,7308,56778,42894,691.6995137589984
3390,228.4030914998118,512.4151345993724,341,8493,52056,252.94942192500457
3402,195.66495096131976,408.56858058665574,237,5672,44075,110.50059896700259
3414,0.07159134207519366,0.07211710866421461,9,60,324,0.4122492379974574
3413,0.0015138355004500022,0.0015138355004502557,1,6,48,0.46954552200622857
3377,564.3430296938502,1175.7769574314298,1838,19698,75625,424.61645837299875
3416,0.008399514015461927,0.008448950629687202,1,11,69,0.28647921899391804
3404,94.69921649066646,137.70081910046366,5434,25430,23823,99.4623648810084
3418,0.022258313171074528,0.02270111098527572,3,20,120,0.3756176610040711
3411,71.37849841862926,98.8616348423973,3867,18909,23806,59.4087671610032
3421,9.272900950629861,10.16015111150708,535,2883,11528,1.3601700289873406
3424,0.18207328556358304,0.20394791193672046,14,74,397,0.2903655410045758
3423,2.642520787984555,2.8519835645183695,245,1381,6819,0.9015750660037156
3427,0.786811962894278,0.8303495726504944,82,440,2269,0.44010999500460457
3422,37.706081442299315,46.99998368099557,1713,9161,21661,35.16623147399514
3429,0.7508487056417921,0.7829423836841688,71,424,2343,0.5170237929996802
3428,3.767700615584184,4.057277189555388,284,1722,8072,0.8919290830090176
3431,0.1655712347147406,0.18054372846337563,8,56,348,0.17120595400047023
3417,69.46977032469549,96.51402236547746,3707,18756,23702,70.21482065900636
3394,418.85203024085075,821.3240822285288,878,12470,71222,338.1243595699925
3432,0.0024293544551238755,0.0024867782698311247,2,6,17,0.14671496899973135
3371,557.1224485458946,1253.3891962865723,7127,52848,48859,568.1219993319974
3435,0.030985083536100667,0.032583872446294126,8,24,101,0.12262164500134531
3426,131.76495129644556,197.2521440827687,7692,33959,23170,24.857971820005332
3437,2.761329134861941,2.977811556505533,279,1522,6943,0.4120552050007973
3420,105.58626564263461,154.792589690778,6021,27820,23914,60.1212869459996
3439,0.005172470940974767,0.005172470940974727,1,1,3,0.11070969900174532
3438,0.07694366888078989,0.0788382801643237,7,35,212,0.127166161997593
3442,0.7956982471040036,0.8400125703043454,74,373,2068,0.16335024101135787
3430,86.33802108674377,124.6492702164829,4841,23253,24061,30.58228403198882
3444,0.00834560951329262,0.00840321865994842,1,5,31,0.11705598598928191
3445,17.818067989501948,38.71863680127105,36,1109,15225,0.8074257650005165
3446,0.03203833829103734,0.03309952090203794,4,24,153,0.12211109299096279
3449,0.01836959535885294,0.022714735836900757,1,7,28,0.11458813700301107
3447,34.78836662664338,43.03001760172114,1556,8504,21029,5.190313769999193
3450,0.36535490459966113,0.38724724228680163,40,196,981,0.12901419600530062
3451,0.08271202410094165,0.0855691157307572,7,55,338,0.12804875000438187
3448,47.27455829930577,61.24158091155947,2298,12191,22949,9.28044485099963
3443,69.05561067837063,95.60930724110986,3797,18447,23976,18.214069902009214
3406,731.1199734187121,1485.0378271192758,2728,29281,72473,194.51106873400568
3459,0.3174634795755693,0.33511929226179893,38,169,995,0.13143665700044949
3460,0.03279850045098684,0.03326414788465426,4,22,142,0.116118899997673
3461,0,0,0,0,0,0.11621951499546412
3456,50.43349436849705,65.57573684945898,2434,12500,23241,11.292730989007396
3463,0.2148478140725271,0.2277711276347426,23,110,566,0.11160308199760038
3433,401.4245199865789,744.6868616727648,9875,57629,33495,47.011107017999166
3462,24.79766848863525,29.268679304394137,1110,6078,18484,3.843661154998699
3410,515.4000104747781,1195.6433137498643,6122,54742,46848,189.18954959900293
3453,70.72751659469701,98.43839546014227,3765,18471,24181,21.975102682001307
3415,643.3076005727391,1371.2444910908887,6168,50735,54090,146.4734619910014
3466,14.798062511236658,17.086266412947147,714,4096,14582,2.6434953099960694
3468,0,0,0,0,0,0.11363830999471247
3436,261.52425221655994,446.5290041649001,10717,50768,27146,43.64046823399258
3467,0.01977564400327899,0.0206916930568829,1,8,51,0.1391070870013209
3469,0.07510269933169451,0.08059230936405803,2,18,116,0.11417216499103233
3412,718.2729148635689,1588.4369095492018,3476,38112,67391,197.7923189550056
3465,45.95330848861533,59.31791772466758,2265,11768,22562,9.83879817299021
3452,142.61342227973188,218.7376982824186,8251,36271,23593,24.67748812599166
3440,316.1181717569738,565.781054582817,10473,54270,29843,48.83516384199902
3471,11.726132854226279,13.101990785482624,605,3314,12900,1.0892717209935654
3473,0.014870350650130695,0.015979293900822533,1,9,65,0.11392601899569854
3475,0.03405221068080361,0.03813096554374262,4,25,88,0.12033152900403365
3455,189.31723875937462,300.486537547928,9847,42834,24266,26.83786162000615
3419,260.1590744468596,526.548497666503,477,8626,64068,175.58001573399815
3434,448.42574152903,867.2415190721282,8701,56759,37972,72.20983825199073
3478,4.577354173761411,4.901437802600309,355,1967,8680,0.4896606590045849
3479,0,0,0,0,0,0.0963995909987716
3481,0.12896469090437515,0.13379307619639935,17,66,405,0.1271686460095225
3464,97.99602961406393,144.95100659222715,5732,26258,23797,29.24095148300694
3441,326.043744575519,608.73148701166,10650,55883,31777,67.37306554098905
3482,0.6453575370708692,0.6818498506023615,63,356,2074,0.17791638000926469
3484,0.3713195776311373,0.3836461297654048,31,167,945,0.13906915500410832
3485,0.028645122871630905,0.029814374050542103,2,10,63,0.1153827119997004
3425,669.8794303486533,1527.8497809857893,5304,42868,62088,123.16512777499156
3488,4.188775982397905,4.591957954024366,328,1869,8200,0.44510810800420586
3489,0.012255506575585934,0.01227067281460914,1,5,40,0.11214614799246192
3472,130.9110502798385,197.440704245132,7671,33775,23432,21.929365212999983
3490,0.4809040960917413,0.5017812097205753,51,227,1225,0.14582636501290835
3491,0.1009936613805261,0.10813591942746781,6,40,262,0.12033684899506625
3474,387.12402657273736,676.6555481343092,673,11197,62785,32.310207098998944
3492,0.6416655151235712,0.6797578349524842,62,332,1838,0.15734076598891988
3495,0,0,0,0,0,0.09429184300825
3458,504.90881947105413,936.2378130913987,9895,59324,37089,50.99315712500538
3393,620.9472399113548,1577.80286723803,3259,38734,66843,467.01352691699867
3494,31.864410438250772,39.07609652439055,1449,7695,20190,5.006360232000588
3498,1.4550941776940123,1.5386130903446213,135,753,3778,0.2028355629881844
3497,10.989994971836802,12.211901707465044,551,3142,12716,0.9052962849964388
3454,405.26233834559076,820.0530286940442,9330,57507,36692,71.20427849299449
3499,0.10557577615219492,0.10897055807859057,8,59,311,0.12690970100811683
3502,0,0,0,0,0,0.11725981500057969
3483,119.32840965927693,176.12999931024422,7106,31151,23498,29.20029171400529
3496,54.616395875918194,72.0117785933047,2579,13516,23634,11.569113573001232
3503,2.1005143634644385,2.2405890521498906,176,1055,5459,1.1942622089991346
3470,453.97653375283915,832.8629882266608,9425,55835,34885,46.86002496899164
3480,176.24532995204692,279.28000118080234,9940,42582,23882,30.670905013001175
3505,0.14711647050860155,0.1494126184372696,14,72,370,0.12362259600195102
3386,540.9829534913088,1308.7321024680152,3443,36131,67907,581.6685885819898
3506,0.12573226397678702,0.1313716251381386,9,52,291,0.12208841399115045
3457,555.8571862146855,1281.2736349977697,1369,20291,74708,96.41407037299359
3504,42.432743728235415,54.033335454257205,1942,10459,22318,8.083052068992401
3477,315.7055294858115,542.8020826137384,11253,54234,28646,37.824666849002824
3510,0,0,0,0,0,0.11225857399404049
3511,0.0233076065647603,0.023645825950396437,3,16,72,0.11673551499552559
3509,30.49094123335145,37.354314458086776,1431,7701,20063,4.350897830008762
3514,0.0013943191110915097,0.0018423223446164538,1,4,20,0.11622458000783809
3516,0.00930490280673032,0.0094658219456758,1,7,54,0.1155851710063871
3512,39.65018774547722,49.865065746355796,1854,9772,21758,7.454964602002292
3513,34.28488424851597,42.35755416934547,1543,8323,20930,5.9952534530020785
3517,5.2915659534250326,5.713501141964629,368,2094,9339,0.6961209959990811
3508,85.48306629676667,252.31878541323744,94,3077,30554,18.136395242006984
3493,298.2739248396518,785.1501279785607,342,9079,56606,48.33181522799714
3518,33.37074956105859,40.97626828950482,1482,8226,20394,4.245665586000541
3522,18.75418093087051,21.664135899932067,865,4791,16111,1.870085296992329
3501,150.7927145686954,234.58984944221862,9197,38075,23775,28.261278118006885
3526,0.1120989487474763,0.12024238696589895,7,49,227,0.09844393099774607
3527,0,0,0,0,0,0.09577632900618482
3525,11.891487188410826,13.361456698103458,577,3249,12954,0.9140805340139195
3532,0.21696348707085847,0.22405733554214713,23,129,708,0.12803329700545873
3533,0.3326891619629645,0.3463005970337998,25,147,866,0.13879229599842802
3534,1.3452110960862607,1.4304337814486994,114,650,3548,0.25398126798972953
3537,0,0,0,0,0,0.09401290200185031
3500,402.2723740535621,736.6152669285608,10311,57436,33425,48.49242802699155
3539,0.026680334300012692,0.029532757057532777,4,20,100,0.13050114900397602
3520,111.08812131427784,165.37717710749268,6810,29252,23641,35.32527527000639
3541,0.1114108902099031,0.11453024238731702,12,66,352,0.1781787939980859
3486,537.9132015246595,1200.9233476272373,6765,55821,45987,93.52823122599511
3523,94.26658402695736,136.153354974035,5361,25569,23849,32.2975177650078
3542,0.8345570773315333,0.8773251167470196,86,414,2207,0.17593227099860087
3543,1.1012721111784542,1.170766163905419,105,661,3509,0.194315001994255
3528,86.42761455443869,124.38075243122572,4956,23363,23745,31.670852846989874
3507,551.0509976183694,1043.0910209287044,2241,24135,74108,72.2918780290056
3487,778.0163717232094,1637.1750774893485,3596,38268,67480,105.84619198700238
3546,0.1434646216714479,0.14720610760089048,18,97,500,0.12811692200193647
3544,35.87547951689935,44.391652002016386,1629,8702,21256,5.925968683994142
3547,0.01221972344330381,0.012311378767055459,3,12,55,0.20638977899216115
3521,80.07659875589887,217.23368814761832,116,3357,31237,56.68510123199667
3536,73.10381768697019,102.13677321620003,4069,19387,24033,29.906687526003225
3551,0.0191532101198521,0.019777940281801132,3,9,50,0.1201022409950383
3548,41.53553406979222,52.8245089632199,1875,10317,22353,9.915386713008047
3552,0.022585229303358042,0.025332828116592987,2,21,77,0.18351540599542204
3554,0.1768857700298338,0.18945097473949624,15,90,469,3.456942701988737
3553,1.8967814249149182,2.0164059049169882,178,931,4636,4.59914662099618
3515,359.5748698354117,696.7031217397799,10640,57495,33365,69.7267498000001
3555,18.832682065052257,21.806001775349177,830,4804,16186,2.8988054360088427
3556,14.404985650653868,23.00962724986712,44,1046,14317,0.594379417001619
3557,11.95017249835145,13.453575247030042,585,3361,13244,0.9058529940084554
3559,0,0,0,0,0,0.11411159099952783
3560,0.015612658197256954,0.01585359084712956,2,16,95,0.11640155599161517
3540,196.99816200797287,318.70744582816894,10260,45035,24577,35.72319192699797
3561,0.03523609166720853,0.03769168711196291,2,18,66,0.11842079799680505
3562,0.851306273306018,0.9005070736047062,68,439,2293,0.17804238600365352
3563,0.12222609935357728,0.1255665456846562,14,66,337,0.15557780300150625
3565,0.04226709695240917,0.04285412209884876,2,17,113,0.11942242800432723
3568,8.17829079828619,9.029944495817293,469,2638,11050,0.7039261480094865
3538,308.8712242409689,547.183801194122,12153,55831,29021,47.914419995009666
3571,0.2522348672287406,0.2619031208889817,34,177,951,0.13968354499957059
3573,0.40205943141927014,0.42145949643701064,26,159,864,0.14273611998942215
3550,227.49915103943368,374.07031895319784,10368,47535,25706,35.20941343999584
3576,0,0,0,0,0,0.10019181401003152
3549,324.1991425607441,574.2144146395786,10308,54706,29971,43.074703509992105
3577,1.587790831051302,1.6824445369828913,157,817,4172,0.2290610649943119
3567,178.93650904159918,494.4391878430283,209,5960,42882,24.54823135001061
3566,96.72145283853995,139.28930616940062,5666,25885,23722,23.469896812996012
3580,19.012613363464848,22.259253736662128,850,4884,16387,3.2645321230083937
3535,645.7771896254651,1336.9077910215544,6337,54820,49477,92.7959340870002
3583,2.613707182261167,2.8391858351284465,242,1389,6762,0.37610307399882004
3545,535.973551134046,1108.928040635783,7609,56994,42971,72.32425503000559
3585,0.06971733892721256,0.07150950116033605,10,42,210,0.09884594500181265
3569,152.14879604283487,235.801541035548,9229,39017,23317,25.095674748998135
3587,0.1349044884492056,0.14110820350533193,13,86,426,0.10706207400653511
3572,107.68908014961292,159.1778345591289,6484,28437,23689,26.977846184992814
3589,0,0,0,0,0,0.1096296970063122
3575,139.42826259060456,211.37028279233442,8343,35427,23353,22.330305041003157
3574,135.23862723754678,206.5382460855866,8296,34718,23593,26.13418528600596
3591,0.5501596360944246,0.5787259425327078,43,296,1609,0.16534437899827026
3570,413.4986972218993,783.9788122428434,952,15113,68359,47.17049292300362
3594,0.40644000315506307,0.4226376039389318,35,228,1157,0.5130170780030312
3586,215.50943272433693,390.49973772126276,318,6742,52864,22.80106810000143
3531,580.0916109542179,1354.7046686568717,4662,47518,56816,147.16141914500622
3599,0.01799132386411607,0.018589736975490156,2,17,108,0.10171864199219272
3600,0.3646644915661413,0.3747587830337462,36,211,1196,0.14476849099446554
3524,580.0719258808361,1440.2772409784923,4367,45864,59209,165.67228169900773
3601,26.98381358052626,32.46888166557562,1220,6653,19067,5.127885412002797
3604,0.009035212601768473,0.009055860076479405,1,7,55,0.11490081700321753
3603,0.011113068766191902,0.01111306876619167,2,7,40,0.15861499700986315
3606,0.023454777745466258,0.02375212036504748,3,12,73,0.12208212898985948
3530,557.2745032362352,1369.863985176666,5163,49051,55200,164.4610517379915
3607,0.004135613117146979,0.00413561311714683,1,7,33,0.11424419799004681
3609,3.1899751554625384,3.4437217136810228,267,1488,6988,4.976672967997729
3558,568.2431573254938,1149.1842923103743,1034,17090,71908,112.68242656199436
3592,118.04648684546298,175.27755497510142,6976,30797,23458,38.88506587900338
3529,592.3110720678419,1351.8271135144826,1664,24717,74420,195.97632816700207
3613,0.05553327335385176,0.059977682908734065,7,30,102,0.13009114599844906
3590,449.4710178701534,776.569104355698,883,12104,68635,60.857125490001636
3593,222.04083790227665,359.22351970641057,11055,47055,25333,37.55422942999576
3611,49.45250135920043,64.63201974579147,2379,12563,22999,9.6040370099945
3616,0.0020502468842981034,0.0020502468842981125,2,6,30,0.09610477299429476
