G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,agent,trial_id,q_age_count,infection_count,infections_step
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.19169161445634395, 0.3199211693217277, 0.193379345603272, 0.1924250127097102, 0.19413951841359772]",30551,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 472, 563, 701, 843, 1019, 1240, 1433, 1727, 1993, 2220, 2504, 2453, 2457, 2298, 1997, 1651, 1308, 995, 681, 400, 273, 129, 61, 25, 5, 5, 5, 1, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.18416098268571957, 0.3100673345376909, 0.18283486707566463, 0.18479918657854602, 0.1871458923512748]",30938,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 519, 631, 753, 941, 1190, 1368, 1723, 1905, 2201, 2528, 2689, 2736, 2574, 2220, 1809, 1402, 977, 696, 461, 295, 138, 68, 22, 13, 3, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.1853955124841826, 0.31762194120545245, 0.18743609406952966, 0.18810371123538383, 0.18944759206798867]",31000,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 527, 575, 695, 911, 1089, 1335, 1573, 1943, 2123, 2482, 2726, 2680, 2526, 2295, 1882, 1505, 1117, 810, 517, 323, 169, 75, 27, 20, 7, 5, 2, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.19422240054319312, 0.3214813598292002, 0.19331543967280163, 0.1934417895271988, 0.19228045325779036]",29903,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 432, 436, 501, 630, 705, 856, 1015, 1213, 1485, 1826, 2128, 2329, 2576, 2479, 2363, 2068, 1830, 1412, 1096, 772, 511, 305, 185, 75, 37, 13, 6, 3, 3, 1, 2, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.18888305916484058, 0.31581540482837905, 0.1917816973415133, 0.19013726487036095, 0.19210339943342777]",29675,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 472, 546, 638, 802, 938, 1150, 1370, 1617, 1860, 2227, 2423, 2537, 2512, 2280, 1949, 1621, 1256, 883, 623, 440, 241, 122, 55, 14, 7, 4, 5, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.12456405666491775, 0.21974051568402037, 0.12736451942740287, 0.2117437722419929, 0.21458923512747877]",34455,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 580, 714, 907, 1170, 1466, 1967, 2433, 2917, 3271, 3537, 3352, 3080, 2495, 1860, 1371, 941, 651, 319, 181, 84, 50, 14, 7, 3, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.12721829573161322, 0.22409262604696994, 0.13094325153374234, 0.21326893746822573, 0.22211402266288952]",34214,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 505, 532, 670, 805, 1068, 1298, 1658, 2008, 2519, 2951, 3293, 3406, 3209, 2775, 2225, 1681, 1140, 809, 481, 313, 155, 62, 24, 6, 6, 3, 1, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.11866917687725688, 0.2098045656101166, 0.12378578732106339, 0.2031011692933401, 0.20794971671388102]",34467,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 526, 635, 799, 1061, 1416, 1738, 2278, 2886, 3424, 3654, 3647, 3284, 2739, 2125, 1521, 923, 561, 323, 189, 77, 34, 8, 8, 0, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.12373074905095521, 0.2214649367712268, 0.12551124744376277, 0.20894763599389934, 0.2132613314447592]",34746,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 553, 644, 855, 1116, 1420, 1925, 2395, 2999, 3377, 3556, 3425, 3193, 2633, 2013, 1381, 908, 593, 361, 172, 80, 33, 12, 5, 5, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.1257368599734576, 0.21875513220561668, 0.12678936605316973, 0.21733604473817997, 0.22025495750708216]",34403,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 539, 711, 820, 1105, 1396, 1902, 2323, 2806, 3227, 3414, 3449, 3114, 2640, 2073, 1443, 977, 619, 376, 197, 100, 28, 25, 11, 1, 0]"
montgomery,750,adult,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.12206413382303015, 0.21974051568402037, 0.12493609406952966, 0.21631926792069142, 0.21476628895184136]",34282,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 584, 744, 976, 1242, 1615, 2159, 2684, 3185, 3505, 3555, 3237, 2732, 2286, 1696, 1209, 783, 464, 282, 138, 72, 26, 4, 6, 0, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.21699947532483566, 0.23821645590408935, 0.23996676891615543, 0.22470767666497204, 0.23441926345609065]",30104,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 424, 443, 474, 544, 617, 699, 860, 1025, 1212, 1488, 1662, 1975, 2239, 2338, 2484, 2415, 2088, 1853, 1505, 1129, 822, 564, 334, 179, 77, 25, 9, 4, 1, 1, 2, 1, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.18801888830591648, 0.1898505501724421, 0.18992842535787322, 0.3027452974072191, 0.3130311614730878]",29794,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 512, 579, 678, 800, 954, 1193, 1375, 1654, 1868, 2233, 2329, 2404, 2364, 2243, 1887, 1558, 1313, 979, 663, 507, 275, 174, 90, 41, 18, 5, 4, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.18382148699114226, 0.19124651010018065, 0.1866692229038855, 0.29664463650228773, 0.30541784702549574]",30368,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 523, 577, 744, 900, 1077, 1299, 1495, 1751, 1989, 2224, 2365, 2455, 2350, 2241, 2006, 1592, 1269, 894, 645, 431, 216, 127, 39, 26, 8, 4, 4, 2, 4, 6, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.1883892472454554, 0.1917392018393825, 0.19248466257668712, 0.30604982206405695, 0.30993271954674223]",29274,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 511, 661, 706, 843, 980, 1163, 1325, 1560, 1816, 2081, 2232, 2321, 2228, 2057, 1913, 1563, 1296, 1030, 757, 506, 307, 175, 92, 39, 10, 5, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.2095922965340576, 0.2306618492363278, 0.23530163599182005, 0.23233350279613624, 0.23247167138810199]",30300,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 524, 445, 606, 645, 748, 886, 1049, 1221, 1440, 1735, 2000, 2143, 2283, 2301, 2284, 2112, 1892, 1552, 1202, 936, 652, 487, 272, 155, 62, 28, 19, 8, 2, 1, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.19375945186876947, 0.19945803908687798, 0.19631901840490798, 0.3146924250127097, 0.31692634560906513]",29522,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 464, 540, 605, 687, 839, 909, 1101, 1290, 1551, 1799, 1981, 2203, 2385, 2276, 2197, 1960, 1654, 1297, 977, 695, 468, 297, 152, 82, 32, 15, 5, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.18684608499737662, 0.1877155526359008, 0.1901840490797546, 0.3126588713777326, 0.30869334277620397]",29818,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 525, 586, 763, 857, 1027, 1245, 1443, 1718, 1908, 2150, 2239, 2328, 2274, 2190, 1967, 1616, 1250, 984, 649, 436, 274, 144, 78, 28, 20, 10, 6, 3, 3, 2, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.18740162340668498, 0.19412054524552472, 0.17976738241308793, 0.30223690899847483, 0.3009029745042493]",30254,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 487, 561, 679, 849, 1010, 1334, 1462, 1784, 2062, 2277, 2531, 2593, 2457, 2246, 1915, 1536, 1202, 875, 576, 343, 201, 98, 36, 28, 3, 2, 1, 2, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.17610567575074842, 0.18262440466414848, 0.1794478527607362, 0.28901881037112354, 0.29665368271954673]",30982,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 501, 555, 647, 848, 1010, 1299, 1545, 1791, 2087, 2434, 2642, 2735, 2586, 2336, 2058, 1665, 1271, 936, 623, 380, 245, 104, 42, 19, 9, 2, 0, 2, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.1983580753680442, 0.22064378387255706, 0.2218174846625767, 0.21301474326385358, 0.224592776203966]",30596,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 499, 467, 601, 720, 878, 1084, 1321, 1645, 2014, 2275, 2525, 2800, 2734, 2550, 2157, 1720, 1381, 940, 717, 464, 260, 137, 54, 24, 7, 5, 3, 2, 2, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.19770994722385113, 0.217769748727213, 0.2179192229038855, 0.2112353838332486, 0.2157400849858357]",31658,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 505, 553, 729, 874, 1121, 1318, 1629, 2027, 2327, 2640, 2806, 2887, 2675, 2373, 1982, 1529, 1094, 820, 540, 320, 158, 78, 27, 20, 7, 5, 1, 1, 2, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.20372827999135829, 0.2233535884381672, 0.22590746421267893, 0.21631926792069142, 0.22353045325779036]",30438,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 529, 659, 763, 888, 1008, 1290, 1533, 1929, 2201, 2448, 2582, 2582, 2495, 2222, 1789, 1411, 1091, 760, 540, 312, 174, 83, 28, 14, 7, 4, 2, 4, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.20647510879293848, 0.23213992445393333, 0.22782464212678938, 0.21581087951194713, 0.2244157223796034]",31132,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 519, 581, 696, 802, 986, 1158, 1412, 1608, 1960, 2289, 2511, 2558, 2621, 2388, 2164, 1769, 1368, 969, 699, 475, 280, 122, 64, 25, 20, 4, 2, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.19082744359741982, 0.1984726556084743, 0.19095092024539878, 0.31875953228266396, 0.3175460339943343]",29618,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 469, 570, 604, 767, 863, 1060, 1177, 1420, 1731, 1954, 2223, 2274, 2310, 2292, 2070, 1839, 1552, 1135, 868, 562, 384, 215, 110, 54, 16, 8, 8, 4, 2, 1, 2, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.20243202370297214, 0.21637378879947447, 0.2305725971370143, 0.21403152008134216, 0.2155630311614731]",30569,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 514, 538, 652, 811, 981, 1162, 1364, 1603, 1865, 2124, 2297, 2450, 2470, 2420, 2151, 1854, 1522, 1117, 846, 540, 362, 189, 80, 29, 11, 5, 1, 0, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.2131724329496003, 0.23246838561340122, 0.2353655419222904, 0.22648703609557702, 0.2243271954674221]",30541,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 462, 533, 650, 743, 885, 1030, 1217, 1412, 1626, 1906, 2141, 2344, 2409, 2329, 2224, 1928, 1658, 1383, 1003, 639, 445, 258, 134, 65, 28, 10, 2, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.19953087867658406, 0.22105436032189194, 0.22750511247443764, 0.2188612099644128, 0.2237960339943343]",30963,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 522, 540, 618, 723, 907, 1066, 1292, 1583, 1801, 2191, 2468, 2598, 2561, 2505, 2307, 1879, 1585, 1141, 841, 563, 343, 198, 83, 28, 3, 7, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.1844078886454122, 0.1951059287239284, 0.19088701431492844, 0.30122013218098626, 0.3119688385269122]",30417,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 498, 558, 678, 820, 919, 1107, 1373, 1546, 1895, 2146, 2323, 2470, 2347, 2304, 2021, 1778, 1455, 1150, 784, 500, 314, 165, 88, 41, 18, 11, 2, 2, 0]"
montgomery,1000,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.1877719823462239, 0.19412054524552472, 0.1913982617586912, 0.3083375699034062, 0.3102868271954674]",30392,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 432, 451, 526, 623, 740, 927, 1057, 1268, 1449, 1773, 2034, 2275, 2491, 2467, 2401, 2236, 1887, 1542, 1146, 830, 546, 346, 194, 90, 25, 11, 7, 1, 6, 0, 1, 0]"
montgomery,1000,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.21150581772167526, 0.23493184430941041, 0.23530163599182005, 0.22902897813929843, 0.2390226628895184]",29980,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 432, 492, 516, 575, 684, 825, 1009, 1159, 1436, 1619, 1907, 2095, 2313, 2368, 2371, 2139, 1857, 1566, 1308, 948, 704, 473, 277, 174, 72, 28, 16, 6, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.20999351871855806, 0.21711282640827723, 0.21325408997955012, 0.20971021860701575, 0.2159171388101983]",30293,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 519, 569, 774, 866, 1088, 1208, 1487, 1783, 2166, 2428, 2579, 2573, 2540, 2247, 1875, 1471, 1101, 773, 531, 310, 168, 79, 33, 22, 7, 1, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.21203049288602205, 0.21735917227787815, 0.217280163599182, 0.20971021860701575, 0.21759915014164305]",31081,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 434, 510, 615, 649, 822, 1006, 1164, 1438, 1673, 1902, 2191, 2441, 2621, 2603, 2547, 2138, 1841, 1352, 996, 660, 434, 247, 112, 43, 15, 12, 4, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.16811209530570045, 0.2861717851864017, 0.1739519427402863, 0.27402135231316727, 0.28231232294617564]",30235,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 524, 582, 773, 826, 1035, 1179, 1445, 1692, 1996, 2218, 2424, 2455, 2383, 2215, 1939, 1657, 1282, 920, 682, 413, 258, 140, 56, 29, 11, 9, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.1737909323786303, 0.2984890786664477, 0.1781058282208589, 0.29410269445856635, 0.2901026912181303]",30013,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 478, 518, 570, 705, 833, 975, 1139, 1442, 1687, 1931, 2208, 2278, 2436, 2371, 2158, 1934, 1601, 1186, 902, 654, 435, 268, 117, 63, 32, 9, 2, 2, 1, 1, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.22190673127372612, 0.22860896698965347, 0.2249488752556237, 0.22013218098627352, 0.22114022662889518]",30516,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 439, 438, 505, 594, 721, 866, 1023, 1300, 1547, 1800, 1999, 2177, 2463, 2534, 2399, 2214, 1908, 1555, 1146, 888, 586, 389, 220, 103, 54, 20, 11, 4, 2, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.16434677942038825, 0.2800131384463787, 0.16960633946830267, 0.2722419928825623, 0.28328611898017]",30933,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 469, 575, 736, 880, 1135, 1314, 1597, 1906, 2194, 2524, 2634, 2644, 2383, 2230, 1913, 1559, 1173, 809, 548, 288, 185, 93, 44, 21, 4, 1, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.2110737322922132, 0.220890129742158, 0.21542689161554193, 0.2193695983731571, 0.21813031161473087]",31181,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 515, 579, 724, 825, 972, 1245, 1502, 1899, 2152, 2502, 2694, 2758, 2629, 2343, 1963, 1535, 1148, 845, 514, 363, 227, 93, 47, 16, 5, 5, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.16477886484985033, 0.2810806372146494, 0.1674974437627812, 0.27529232333502796, 0.27098087818696887]",30592,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 510, 607, 756, 926, 1131, 1420, 1712, 2093, 2281, 2584, 2622, 2573, 2393, 2062, 1767, 1363, 1027, 696, 479, 276, 141, 57, 28, 5, 2, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.1664146168328138, 0.2849400558383971, 0.17050102249488752, 0.2775800711743772, 0.2769121813031161]",30238,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 525, 610, 701, 906, 1146, 1368, 1608, 1867, 2089, 2370, 2487, 2474, 2359, 2112, 1818, 1551, 1170, 802, 528, 299, 178, 106, 26, 26, 4, 5, 1, 1, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.22440665411561372, 0.23575299720808016, 0.2296140081799591, 0.22394509405185561, 0.22937322946175637]",29642,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 493, 516, 622, 751, 890, 986, 1161, 1360, 1558, 1778, 2005, 2049, 2265, 2173, 2088, 1931, 1579, 1345, 1040, 740, 529, 340, 216, 98, 43, 15, 8, 4, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.17073547112743434, 0.28904582033174575, 0.17612474437627812, 0.2831723436705643, 0.2826664305949009]",30444,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 498, 550, 693, 862, 1002, 1225, 1435, 1717, 2005, 2342, 2478, 2597, 2438, 2279, 1910, 1572, 1216, 925, 647, 435, 274, 153, 65, 30, 13, 4, 3, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.1694083515940866, 0.28945639678108065, 0.1722264826175869, 0.27580071174377224, 0.2790368271954674]",30007,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 512, 572, 682, 774, 927, 1164, 1399, 1669, 1949, 2163, 2320, 2365, 2365, 2232, 2038, 1654, 1316, 1051, 726, 486, 268, 144, 77, 35, 16, 6, 0, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.172432949600321, 0.29348004598456234, 0.17484662576687116, 0.29334011184544995, 0.2896600566572238]",30450,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 512, 482, 551, 577, 693, 825, 1027, 1212, 1401, 1701, 1907, 2126, 2363, 2512, 2460, 2291, 1946, 1590, 1233, 895, 637, 405, 264, 131, 56, 23, 8, 4, 3, 2, 1, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.21199962964106045, 0.21826244046641485, 0.21549079754601227, 0.2086934417895272, 0.2131728045325779]",30731,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 511, 586, 669, 760, 955, 1135, 1405, 1612, 1894, 2211, 2400, 2556, 2467, 2456, 2178, 1867, 1509, 1038, 818, 480, 334, 159, 78, 32, 8, 1, 2, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.2116909971914447, 0.21785186401707998, 0.21574642126789367, 0.21326893746822573, 0.21538597733711048]",30702,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 516, 576, 708, 852, 1014, 1210, 1411, 1702, 2068, 2255, 2497, 2583, 2567, 2378, 2043, 1714, 1209, 902, 596, 395, 228, 107, 40, 15, 10, 10, 3, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.2113206382519058, 0.22171128264082773, 0.21491564417177914, 0.21479410269445856, 0.21821883852691218]",30473,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 511, 613, 685, 847, 937, 1101, 1321, 1621, 1897, 2166, 2351, 2511, 2476, 2382, 2154, 1743, 1424, 1008, 702, 466, 238, 141, 48, 22, 8, 5, 0, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.16434677942038825, 0.28797832156347514, 0.1715235173824131, 0.2755465175394001, 0.278328611898017]",30807,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 495, 573, 723, 795, 1000, 1214, 1457, 1864, 2137, 2413, 2545, 2574, 2527, 2303, 2009, 1631, 1253, 893, 605, 344, 178, 80, 39, 29, 11, 15, 6, 1, 0]"
montgomery,1000,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.16570476219869756, 0.2805879454754475, 0.16583588957055215, 0.26766649720386376, 0.27292847025495753]",30939,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 508, 633, 718, 926, 1169, 1363, 1601, 1923, 2311, 2530, 2745, 2632, 2571, 2261, 1906, 1407, 1067, 661, 410, 262, 139, 53, 22, 8, 5, 1, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.21233912533563779, 0.2153062900312038, 0.21587423312883436, 0.21148957803762075, 0.21759915014164305]",30691,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 433, 471, 565, 660, 820, 932, 1118, 1415, 1636, 1903, 2241, 2462, 2637, 2641, 2442, 2167, 1717, 1327, 967, 655, 457, 237, 114, 42, 14, 5, 3, 0]"
montgomery,1000,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.20693805746736213, 0.2144030218426671, 0.2151073619631902, 0.20691408235892222, 0.21113668555240794]",31491,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 520, 536, 641, 746, 896, 1037, 1298, 1498, 1807, 2169, 2462, 2673, 2814, 2717, 2455, 2084, 1614, 1202, 781, 450, 252, 139, 54, 16, 10, 4, 4, 1, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.1884818369803401, 0.3155690589587781, 0.19504089979550102, 0.18962887646161666, 0.18971317280453256]",31370,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 501, 609, 686, 829, 1006, 1252, 1563, 1965, 2321, 2638, 2753, 2840, 2650, 2416, 1950, 1513, 1069, 740, 468, 263, 138, 79, 23, 4, 2, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.18629054658806826, 0.31762194120545245, 0.1928680981595092, 0.1898830706659888, 0.1875885269121813]",31362,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 494, 643, 789, 972, 1210, 1450, 1711, 2019, 2283, 2589, 2700, 2787, 2578, 2261, 1840, 1432, 997, 676, 399, 251, 116, 43, 18, 6, 1, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.1922162896206907, 0.3246838561340121, 0.19631901840490798, 0.18962887646161666, 0.1960871104815864]",31016,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 526, 594, 712, 845, 1032, 1188, 1467, 1775, 1989, 2309, 2486, 2577, 2559, 2333, 2041, 1650, 1296, 1036, 657, 442, 237, 114, 40, 17, 9, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.19113607604703559, 0.32534077845294795, 0.19472137014314927, 0.18479918657854602, 0.1931657223796034]",30924,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 453, 474, 549, 659, 731, 875, 1101, 1378, 1605, 1984, 2238, 2557, 2634, 2644, 2479, 2157, 1738, 1410, 997, 702, 471, 259, 127, 59, 19, 9, 5, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.20366655350143514, 0.3387255707012646, 0.2069274028629857, 0.19140823589222167, 0.20086756373937678]",30205,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 491, 494, 566, 654, 722, 837, 991, 1136, 1335, 1607, 1874, 2143, 2326, 2297, 2396, 2123, 1941, 1661, 1272, 981, 699, 434, 292, 170, 82, 36, 19, 6, 4, 3, 3, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.18446961513533533, 0.3120381014944983, 0.1857745398773006, 0.19369598373157093, 0.18856232294617564]",31611,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 525, 497, 623, 756, 999, 1210, 1526, 1792, 2179, 2501, 2735, 2864, 2824, 2584, 2210, 1716, 1259, 889, 567, 375, 214, 108, 32, 13, 3, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.18820406777568593, 0.31597963540811297, 0.19254856850715746, 0.18479918657854602, 0.18820821529745044]",31169,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 574, 623, 803, 1025, 1231, 1511, 1753, 2100, 2370, 2580, 2773, 2639, 2425, 2061, 1664, 1294, 959, 642, 484, 299, 158, 64, 28, 8, 3, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.19101262306718927, 0.31606175069798, 0.19274028629856851, 0.19191662430096593, 0.19104107648725213]",30732,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 545, 589, 748, 893, 1050, 1228, 1507, 1808, 2147, 2378, 2594, 2633, 2531, 2352, 1977, 1500, 1191, 841, 512, 305, 174, 85, 29, 11, 4, 3, 2, 1, 1, 0, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.18993240949353415, 0.32985711939563145, 0.1945935582822086, 0.18556176919166242, 0.1930771954674221]",31219,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 530, 600, 721, 889, 1094, 1269, 1581, 1882, 2119, 2343, 2546, 2693, 2607, 2271, 1963, 1589, 1229, 861, 607, 373, 192, 105, 35, 27, 3, 1, 0]"
montgomery,1000,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.1854881022190673, 0.31458367548037447, 0.1954243353783231, 0.18530757498729028, 0.1907754957507082]",31566,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 502, 607, 750, 956, 1275, 1545, 1879, 2231, 2491, 2744, 2728, 2757, 2465, 2150, 1744, 1222, 933, 615, 380, 252, 118, 73, 25, 19, 9, 2, 1, 0]"
